Code,Actual,Predicted,Error,NegativeError,SquaredNError
OMED,27.450980392156865,20.10204058392571,7.348939808231155,0.0,0.0
COAL,204.0,20.100297194039285,183.89970280596071,0.0,0.0
MEDS,106.4,20.09979297179283,86.30020702820718,0.0,0.0
BUAH,23.711340206185564,20.099735032396413,3.611605173789151,0.0,0.0
EURO,1.4285714285714286,20.099890755755045,-18.671319327183618,18.671319327183618,348.6181654176605
CRAB,56.00000000000001,20.099833204361204,35.9001667956388,0.0,0.0
KLIN,-20.0,20.099750429363993,-40.09975042936399,40.09975042936399,1607.9899844972779
KKES,20.0,20.09986453095612,-0.09986453095611836,0.09986453095611836,0.009972924543085522
TOOL,9.448818897637794,20.099843629213527,-10.651024731575733,10.651024731575733,113.44432783263791
RAFI,43.65079365079365,20.10013063088857,23.55066301990508,0.0,0.0
ELPI,47.0,20.10022056462998,26.89977943537002,0.0,0.0
JARR,141.66666666666669,20.10028210779473,121.56638455887196,0.0,0.0
RCCC,-6.878306070963541,20.09970945724567,-26.978015528209212,26.978015528209212,727.8133218402974
AMMS,4.0,20.09975557033619,-16.09975557033619,16.09975557033619,259.2021294245711
KRYA,-10.4,20.099799443317842,-30.49979944331784,30.49979944331784,930.2377660826113
AXIO,58.57142857142858,20.100180984605256,38.471247586823324,0.0,0.0
HATM,23.125,20.100280464470117,3.024719535529883,0.0,0.0
DEWI,59.0,20.09999674107292,38.90000325892708,0.0,0.0
GULA,2.4,20.09974225001099,-17.699742250010992,17.699742250010992,313.2808757168242
CHEM,-10.0,20.099890755754977,-30.099890755754977,30.099890755754977,906.0034235083839
TRGU,140.47619047619045,20.100438143782437,120.37575233240801,0.0,0.0
SWID,-12.5,20.099807218080567,-32.59980721808057,32.59980721808057,1062.747430656018
ASHA,204.0,20.100297194039285,183.89970280596071,0.0,0.0
OLIV,3.0,20.099838414619647,-17.099838414619647,17.099838414619647,292.40447380610175
IBOS,22.0,20.100499516930032,1.8995004830699678,0.0,0.0
WINR,158.0,20.10043814378253,137.89956185621747,0.0,0.0
MTMH,27.34375,20.099762786704222,7.243987213295778,0.0,0.0
TLDN,5.172413793103448,20.100843441340846,-14.928429648237397,14.928429648237397,222.85801176237334
GOTO,13.017751479289942,20.160598772839773,-7.142847293549831,7.142847293549831,51.02026745897215
SICO,-6.956521739130435,20.099771019210337,-27.05629275834077,27.05629275834077,732.0429778250432
WIRG,161.9047619047619,20.100930170336472,141.80383173442542,0.0,0.0
BIKE,51.76470588235295,20.141210730170723,31.623495152182226,0.0,0.0
STAA,35.0,20.31427377458792,14.685726225412079,0.0,0.0
NANO,46.0,20.394495671792875,25.605504328207125,0.0,0.0
SMKM,-17.424242424242426,20.127063126983963,-37.55130555122639,37.55130555122639,1410.100548601566
NTBK,17.0,20.09999674107292,-3.0999967410729212,3.0999967410729212,9.609979794662733
ENAK,-2.3529411764705883,20.241238740598487,-22.594179917069074,22.594179917069074,510.4969661248874
BAUT,204.0,20.387229889440025,183.61277011055998,0.0,0.0
ASLC,20.3125,20.2125000000813,0.09999999991870112,0.0,0.0
NETV,162.75510204081633,20.275980105053584,142.47912193576275,0.0,0.0
SEMA,32.22222222222222,20.14638678203312,12.075835440189103,0.0,0.0
ADMR,204.0,20.065201621509768,183.93479837849023,0.0,0.0
IPPE,204.0,20.351086809211203,183.6489131907888,0.0,0.0
DRMA,3.0,20.254996679867766,-17.254996679867766,17.254996679867766,297.73491042224765
OBMD,-16.11111111111111,20.116496852427154,-36.22760796353826,36.22760796353826,1312.439578759821
NASI,48.38709677419355,20.1190574005974,28.268039373596153,0.0,0.0
BSML,22.22222222222222,20.15170948497407,2.0705127372481513,0.0,0.0
AVIA,-2.6881720430107525,20.06130694224284,-22.749478985253592,22.749478985253592,517.5387941004948
CMRY,14.285714285714285,20.38785413413572,-6.102139848421434,6.102139848421434,37.23611072969276
RMKE,18.446601941747574,20.31359387283949,-1.866991931091917,1.866991931091917,3.4856588707623253
WMPP,-5.0,20.061353647792426,-25.061353647792426,25.061353647792426,628.0714466597187
WGSH,44.285714285714285,20.12032535679981,24.165388928914474,0.0,0.0
DEPO,37.96680497925311,20.35726227040859,17.609542708844522,0.0,0.0
TAYS,-14.444444444444445,20.125406546604577,-34.56985099104902,34.56985099104902,1195.074597543333
BINO,15.217391304347828,20.16817054705982,-4.950779242711992,4.950779242711992,24.51021511006792
